34055,Berserk 2nd Season,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
33712,Bikini Warriors OVA,OVA,5,0,1,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Watching,,0,0,[my_tags: null],0,0,0
13535,Binbougami ga!,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
1498,Black Blood Brothers,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
34572,Black Clover,TV,0,0,32,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Watching,,0,0,[my_tags: null],0,0,0
11633,Blood Lad,TV,10,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
150,Blood+,TV,50,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10490,Blood-C,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
405,Blood: The Last Vampire,Movie,1,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
36456,Boku no Hero Academia 3rd Season,TV,25,0,7,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Watching,,0,0,[my_tags: null],0,0,0
21405,Bokura wa Minna Kawai-sou,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
357,Bokusatsu Tenshi Dokuro-chan,OVA,4,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
4177,Bounen no Xamdou,ONA,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
11241,Brave 10,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
22433,Break Blade,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
33771,Cheating Craft,TV,12,0,3,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
10800,Chihayafuru,TV,25,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
16157,Choujigen Game Neptune The Animation,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
60,Chrno Crusade,TV,24,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
14741,Chuunibyou demo Koi ga Shitai!,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
1818,Claymore,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,OVA,4,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
17397,Cyclops Shoujo Saipuu,ONA,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
62,D.C.: Da Capo,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
12549,Dakara Boku wa, H ga Dekinai.,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
6747,Dance in the Vampire Bund,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,TV,13,0,2,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
8915,Dantalian no Shoka,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
24031,Denki-gai no Honya-san,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
9379,Denpa Onna to Seishun Otoko,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
8086,Densetsu no Yuusha no Densetsu,TV,24,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
30694,Dragon Ball Super,TV,131,0,69,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
31339,Drifters,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,TV,12,0,1,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
2030,El Cazador de la Bruja,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
226,Elfen Lied,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
2759,Evangelion: 1.0 You Are (Not) Alone,Movie,1,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
33456,Fate/kaleid liner Prisma☆Illya 3rei!! Specials,Special,6,0,2,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Watching,,0,0,[my_tags: null],0,0,0
31376,Flying Witch,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
32948,Fune wo Amu,TV,11,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
17267,Futari wa Milky Holmes,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,TV,12,0,1,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
21821,Fuuun Ishin Dai☆Shogun,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
4725,Ga-Rei: Zero,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
384,Gantz,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
34213,Getsuyoubi no Tawawa,ONA,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
32607,Gi(a)rlish Number,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
16918,Gin no Saji,TV,11,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
15863,Ginga Kikoutai Majestic Prince,TV,24,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
918,Gintama,TV,201,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
24855,Girlfriend (Kari),TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
14131,Girls & Panzer,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
21431,Gokukoku no Brynhildr,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
23251,Gugure! Kokkuri-san,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10793,Guilty Crown,TV,22,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
3299,H2O: Footprints in the Sand,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
16,Hachimitsu to Clover,TV,24,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
387,Haibane Renmei,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
25303,Haikyuu!!: Lev Genzan!,OVA,1,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
11785,Haiyore! Nyaruko-san,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
263,Hajime no Ippo,TV,75,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
6895,Hakuouki,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
20689,Hamatora The Animation,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
9289,Hanasaku Iroha,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
32648,Handa-kun,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10187,HenSemi (TV),TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
15225,Hentai Ouji to Warawanai Neko.,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
31988,Hibike! Euphonium 2,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
5630,Higashi no Eden,TV,11,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
22835,Himegoto,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
28825,Himouto! Umaru-chan,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
36296,Hinamatsuri,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Watching,,0,0,[my_tags: null],0,0,0
35333,Hitori no Shita: The Outcast 2nd Season,ONA,24,0,3,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Watching,,0,0,[my_tags: null],0,0,0
20853,Hitsugi no Chaika,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
35075,Hoozuki no Reitetsu 2nd Season,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10079,Hoshizora e Kakaru Hashi,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10408,Hotarubi no Mori e,Movie,1,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
35557,Houseki no Kuni,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
136,Hunter x Hunter,TV,62,0,33,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
9996,Hyouge Mono,TV,39,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
12189,Hyouka,TV,22,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
1694,iDOLM@STER Xenoglossia,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
34012,Isekai Shokudou,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
35203,Isekai wa Smartphone to Tomo ni.,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
21327,Isshuukan Friends.,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
228,Jigoku Shoujo,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
27747,Jokei Kazoku III: Himitsu - The Anime,OVA,1,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Watching,,0,0,[my_tags: null],0,0,0
12413,Jormungand,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
3092,Junjou Romantica,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
35076,Juuni Taisen,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
953,Jyu Oh Sei,TV,11,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
5680,K-On!,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
16904,K: Missing Kings,Movie,1,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
7054,Kaichou wa Maid-sama!,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
16668,Kakumeiki Valvrave,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10372,Kamisama Dolls,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
14713,Kamisama Hajimemashita,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10568,Kamisama no Memochou,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
19685,Kanojo ga Flag wo Oraretara,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
27503,Karen Senki,ONA,11,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
6594,Katanagatari,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
6205,Kämpfer,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
2602,Kenkou Zenrakei Suieibu Umishou,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
33,Kenpuu Denki Berserk,TV,25,0,12,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
21809,Kenzen Robo Daimidaler,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
33244,Kiitarou Shounen no Youkai Enikki,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
3229,Kimi ga Aruji de Shitsuji ga Ore de,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
6045,Kimi ni Todoke,TV,25,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10460,Kimi to Boku.,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
12031,Kingdom,TV,38,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
7593,Kiss x Sis (TV),TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
34104,Knight's & Magic,TV,13,0,3,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
2403,Kodomo no Jikan (TV),TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
11887,Kokoro Connect,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10790,Kore wa Zombie Desu ka? of the Dead,TV,10,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
15379,Kotoura-san,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
33118,Kuma Miko Specials,Special,2,0,1,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Watching,,0,0,[my_tags: null],0,0,0
433,Kumo no Mukou, Yakusoku no Basho,Movie,1,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
5079,Kurokami The Animation,TV,23,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
4898,Kuroshitsuji,TV,24,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
32949,Kuzu no Honkai,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
18153,Kyoukai no Kanata,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10456,Kyoukaisenjou no Horizon,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
97,Last Exile,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
13655,Little Busters!,TV,26,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
14349,Little Witch Academia,Movie,1,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
33197,Lostorage Incited WIXOSS,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
2034,Lovely★Complex,TV,24,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
27947,Lupin III (2015),TV,24,0,1,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
17247,Machine-Doll wa Kizutsukanai,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
952,Magical Nyan Nyan Taruto,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Dropped,,0,0,[my_tags: null],0,0,0
19769,Mahou Sensou,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
9756,Mahou Shoujo Madoka★Magica,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
33795,Mahou Shoujo Nante Mou Ii Desukara. Second Season,TV,12,0,2,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
23945,Majimoji Rurumo,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
14833,Maoyuu Maou Yuusha,TV,12,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
10721,Mawaru Penguindrum,TV,24,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],Plan to Watch,,0,0,[my_tags: null],0,0,0
10110,Mayo Chiki!,TV,13,0,0,,,[my_rated: null],0,[my_dvd: null],[my_storage: null],On-Hold,,0,0,[my_tags: null],0,0,0
